nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
Slimka,18672,55,55,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/26ef2a059c4a63fdb35ccde2d0ef0b28/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12121824,12
Rich Amiri,18376,50,50,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28fb7cafd2ed13912c46b666d0786960/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/79197392,11
Oualid,20344,79,79,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e0fde8a3ba39e28d8c9caf90825bafb2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10308594,17
Riddla,17621,56,56,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b45af6254caf696ec333ff64959b1f54/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1012285,20
Dorely,8189,22,22,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d42483bca102e6f8b27fba03bd12c04c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15371173,7
Mayo,14251,45,2,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ae725f976d6a7e3d325aa6ea0ba5190b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1120013,16
Shannon,15002,45,45,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28149627324aff6cd28add7a8b193635/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/207863077,14
kulturr,17643,43,43,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/0f55c80a6e6c67ffbe2a391947501050/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/122997362,25
Lamatrix,9625,33,33,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28f9716d2d1b09a2db5b3ab3ecdcbe3d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12546038,7
Eklips,5463,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9e62f36883f6011c54a82e5022884669/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/82979,5
Sazamyzy,6308,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/fcf2831177fd8c6f61262a0d6e56755a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/373668,15
Mounim Slimani,5722,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/7977a2c4a2b6dbc35fcbfa1ccc562d9f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52058132,6
Mougli,14304,53,53,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/6b8226fb7aa31aec47659bbf0e3ec450/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/198587027,24
Jovan,5613,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/c56c2966ac325aa3f76f7e6464351de8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/119939,6
Ablaye Cissoko,6476,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/82e0f8e54d1c1f9e3824c465c4a8464c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1239197,3
Emeline,8415,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/02eb619666251cfad5a83997d36a9aa7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1317391,5
Myra,9503,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/92757da6fddfc64e1bfc58a103b38d62/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/182425,13
DOC OVG,8520,33,33,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ef1f3be01e96edb34436c0c62549a679/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14562405,12
Michel,7918,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/c3dad1a5f6251535e1245aae8af4ed2a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/66058372,8
Ocevne,8627,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ca3947005294ac55f60197cf376321d9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/67704872,8
N'Ken,10741,29,29,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4fe202ef713f06288ad2618286421ed1/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4938681,16
Jade LeMac,11738,41,41,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/343b319ab9d3df7108044936fdca9cd3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15050459,21
Isaac G,4901,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ed76f1ed9860c97052e18b9070faba8c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/67225432,16
WAKS,3239,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3714131bf8fa298b9afe2bd3ecf3f188/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/229763275,6
Liza Monet,7393,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3f14a7778048bfdfd39d8bab10b7c024/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4077472,5
Ibtissam Tiskat,5096,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3ec6ed238cf5a789d61b3e80d4014593/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8857828,3
Rym,6088,24,24,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4d5ee3803a2be4920b7b73acae5228da/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/98725,7
DAVINHOR,6621,31,31,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/a30c6b8ab87b527af25575923f96d315/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15209393,10
Blicassty,8643,44,44,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9b0d207744db08d8bfe61c47a4bb93f2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3104471,16
Catastrophe,5217,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/64072e28fa26951e2cb94e2c4718ee86/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1238689,5
Leah Kate,10776,59,59,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4e8d0b870e415a91baf6ef247a8ae66b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14816417,13
Naïssam Jalal,3982,16,16,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/24f917930c346c292a2c804c17662369/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5235039,7
ADÉS THE PLANET,5143,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/8782d232fe9d22a1d35bf2343551d0c8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/222154085,14
Marion Rampal,3879,13,13,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4cd6f9cef21b9394012eb4665fa06846/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1430951,4
J2LASTEU,10235,54,54,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/cef5dd456304e620ac1ee8c88f5bfa6d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/61327572,16
Grödash,9953,61,61,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e90862ce3d06d2f330fd7e6fc5f4cb7c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/68484,3
34murphy,7076,37,37,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4ee70afa556951f5362ea0268f9bf3a9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/128815852,13
UnoTheActivist,9959,67,67,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/21d728c633dc54a10dba098c35dd2446/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10440736,5
Areski Belkacem,3419,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/99e6de29a82a86ddf3f398756e6d4732/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1313187,12
Sully Sefil,2578,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b38d2489f3ff5562cecfa6c14f496631/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13802,2
Romain Ughetto,10176,75,75,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/6b74799b43d3fd1985889052b7ee283c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1457758,19
Cloudy June,6726,36,36,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/12064904e9dc5e9bdffb0daec70b2f9c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65193152,13
Jeunesaint,2530,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/1638d52256bfb45d1bcd97c2fb27e36d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/89133382,6
Dina,2582,10,10,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/61d26ad8eb0d9bf6b60daa8731b2e3b8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/128553782,1
Mkz03,3660,20,20,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/772507b26a09f7ca81bf43157463fcb5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/148593622,11
Renard Tortue,2812,12,12,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/58e90cfffa08f21ed74f492bf9377264/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/124730082,4
Tessa B.,3938,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d6de9d99768162b6ca7595a30e68eb30/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15306857,9
Yung Bans,7063,48,48,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9aeed10c06e68af9a61a7e39ff6a0c5f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11027368,11
RAF ADONE,2180,11,11,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/bd7e5f3397ec7ee336f451c91fc68cb3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/239952931,4
Kyana,3170,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ccefe42d5eed01a3f9ce713415d7a363/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8675452,9
Koma,7700,137,137,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/584adcb63943b9296843f62473328cc0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2215,7
Ayewai,3682,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5ed5ec5c78eac5d82d05c84f2a096995/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55767512,12
Jordi,1932,11,11,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5f67594dd12ab12f82bb2a36c75e27db/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6105342,6
Zaynab,2119,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/485785c7c0bc595d666705a8647a74a4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/59404222,4
ssgkobe,6090,80,80,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/066b35666197aa7e1aee94966d2ac480/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/56438362,20
Kevni,5336,59,59,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d51c9b7d46fa43ca886533b3089e619d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11628559,8
Matou,1596,12,12,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9167944178424be29165e667eeba75dc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/898059,1
Haiden Henderson,2979,23,23,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d5a1d44a546cd562936445dfe26adb83/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12686143,9
Slim C,4369,50,50,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/0df3afaa7128b994f7262519721cb4c1/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1444048,15
rad cartier,3740,42,42,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b7bd441573dbc11497dd8cdb02a755db/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11526913,13
Sirine LV,1849,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3e3ed4152242a24ca6605f3e9d2db55a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13347703,7
Matthieu Saglio,1251,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/cf1aa92a416cc5b5148ab677007f2885/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5348024,3
Nap,4143,68,68,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/366b43ee76c8e6f6d77465a8c77646ac/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14625,15
K.S.A,2057,29,29,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/7891ef9bceaf97ad02968d649b34d6ad/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5465599,13
Shaz,2584,42,42,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/559de34e5d28126a7509db1b1a5de280/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6579705,19
Titai,1669,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/afe9abf15cd8bd12ec27859d682537c5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6108952,5
Dau,1127,23,23,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/efb8efaca09a646939e5d39b0e8c533c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/220817865,4
Driver,3118,95,95,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/f0fe326268ad61d297247479c44b88f5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/87807,1
Ekloz,1789,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/967e255c1b9a055c32d106679aae1fe6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52128412,16
HIM$,1924,72,72,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b61ab20a40f6d14219276b6f005a5a6d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13778311,12
Brooke Alexx,1391,44,44,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/f13033b6fff219a766354edd5c5f0c97/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7451158,12
